video_path,blink_rate,interval_cv,yaw_variance,pitch_variance,landmark_jitter,face_symmetry_mean,cnn_score,embedding_mean,label
01_03__hugging_happy__ISF9SP4G.mp4,20.0,0.0,37.75378367377246,38.38947289971808,0.030468128930652753,0.04596969334846934,0.02174318112000557,0.4719627414430891,fake
01_03__podium_speech_happy__480LQD1C.mp4,40.0,0.19,4.499199558390785,31.707370859287536,0.006909135570742227,0.6022300673214227,0.018614044047093818,0.47268990320818766,fake
01_11__meeting_serious__9OM3VE0Y.mp4,nan,nan,nan,nan,nan,nan,0.0037701590294351,0.593444790158953,fake
01_03__talking_against_wall__JZUXXFRB.mp4,70.0,0.828,0.8938027730012218,0.24830072585478866,0.002156614417608295,0.6770158301036935,0.2785057925752231,0.35423336923122406,fake
01_11__secret_conversation__4OJNJLOO.mp4,nan,nan,nan,nan,nan,nan,0.003421930271932589,0.4648591897317341,fake
01_11__talking_against_wall__9229VVZ3.mp4,30.0,0.53,1.0137314571100025,0.03888059418276932,0.0022562936273634766,0.6829046657104715,0.5170410850218364,0.3430104915584837,fake
01_11__walking_outside_cafe_disgusted__FAFWDR4W.mp4,0.0,0.0,1.9753450294661472,0.4163981351483544,0.0020863977988365852,0.8575322592607681,0.005378124100388959,0.5046006462403706,fake
01_12__outside_talking_pan_laughing__TNI7KUZ6.mp4,0.0,0.0,2.881626551753423,16.75858267051912,0.004897744780363768,0.5862260365872781,0.0268092935106584,0.4898492395877838,fake
01_20__outside_talking_pan_laughing__OTGHOG4Z.mp4,20.0,0.0,4.613529359453074,11.157336437623776,0.10318752571918306,0.4176409392342805,0.027612689583163177,0.4594599689756121,fake
01_20__outside_talking_still_laughing__FW94AIMJ.mp4,70.0,0.672,4.847673026043604,2.2796523718179227,0.004604033451357989,0.7536756232020356,0.0634009671131415,0.5062747704131263,fake
01_21__walk_down_hall_angry__03X7CELV.mp4,nan,nan,nan,nan,nan,nan,0.015934442885087004,0.37623077843870434,fake
01_27__hugging_happy__ZYCZ30C0.mp4,50.0,0.477,43.39897813134492,27.195413375071233,0.03766874069206497,0.02567487410527887,0.03525804822233373,0.4660524236304419,fake
01_27__outside_talking_still_laughing__ZYCZ30C0.mp4,60.0,0.499,2.633520785150382,4.154329158154528,0.004295777144970741,0.7467108127764251,0.09150000581783908,0.49279486920152393,fake
01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,20.0,0.0,1.6681537662225567,0.5121781871726887,0.0016599288335168458,0.7881213020697062,0.004947704480270788,0.5288851112127304,fake
02_01__secret_conversation__YVGY8LOK.mp4,nan,nan,nan,nan,nan,nan,0.003335236484417692,0.5447866320610046,fake
02_03__walking_down_street_outside_angry__QH3Y0IG0.mp4,0.0,0.0,nan,nan,0.0025283302931185686,0.6068811034358846,0.006451011868193746,0.4444506551538195,fake
02_03__walking_outside_cafe_disgusted__QH3Y0IG0.mp4,nan,nan,nan,nan,nan,nan,0.010976640757040254,0.5017233533518655,fake
02_06__podium_speech_happy__N8OSN8P6.mp4,80.0,0.408,3.9085293268329147,9.839491563381438,0.003996720214421906,0.5343771596387583,0.004891574711239498,0.5205663059438977,fake
02_06__talking_angry_couch__GH8TGTBS.mp4,50.0,0.983,3.8262657731640473,0.08552974232629576,0.018326117803099038,0.17915006999256344,0.003586873004678637,0.47675688777651104,fake
02_06__talking_angry_couch__MKZTXQ2T.mp4,50.0,0.395,3.372639141887033,0.06291300575023281,0.01910604894513429,0.1983284940808851,0.003405706582790507,0.4918919503688812,fake
02_06__walking_and_outside_surprised__N8OSN8P6.mp4,30.0,0.765,0.7972535074540597,1.3398323256719402,0.011619863413186875,0.7826244357000549,0.012119346098708255,0.698480635881424,fake
02_06__walking_down_indoor_hall_disgust__U6MDWIHG.mp4,20.0,0.0,0.4309540898287371,0.06605009215286445,0.016150416249738914,0.6179118545879293,0.14256180450320244,0.3569478520325252,fake
02_07__walk_down_hall_angry__U7DEOZNV.mp4,nan,nan,nan,nan,nan,nan,0.003529363525948221,0.4591160161154611,fake
02_07__meeting_serious__1JCLEEBQ.mp4,nan,nan,nan,nan,nan,nan,0.008532191743142903,0.5645951330661774,fake
02_07__walking_down_street_outside_angry__O4SXNLRL.mp4,10.0,0.0,nan,nan,0.003017408712897304,0.6615169215174291,0.005346719391777047,0.4483433259384973,fake
02_07__walking_and_outside_surprised__1VMZUH1W.mp4,20.0,0.0,0.9035583485868157,1.0059189645397373,0.011594282203733064,0.7842731674897403,0.021180952433496714,0.6719979558672223,fake
02_09__exit_phone_room__HIH8YA82.mp4,nan,nan,nan,nan,nan,nan,0.004900596869577255,0.41620147441114697,fake
02_09__kitchen_pan__HIH8YA82.mp4,20.0,0.0,29.467506904027417,1.7621128009263838,0.007128010075331034,0.23228413784105964,0.009386087988137401,0.5334857404232025,fake
02_12__podium_speech_happy__9D2ZHEKW.mp4,60.0,0.58,2.7878669956410924,6.5284868368716475,nan,nan,0.005132035005122556,0.5212718014206205,fake
02_13__exit_phone_room__CP5HFV3K.mp4,nan,nan,nan,nan,nan,nan,0.007255078958613532,0.4122439708028521,fake
02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,20.0,0.0,7.959064820737757,8.100338004108355,0.02345793707954881,0.5951581260082117,0.024835698323191276,0.4258901370423181,fake
02_13__secret_conversation__CP5HFV3K.mp4,nan,nan,nan,nan,nan,nan,0.5,nan,fake
02_13__podium_speech_happy__2YSYT2N3.mp4,70.0,0.284,3.127639670886778,13.348290272168521,nan,nan,0.0036310242617868687,0.5586655225072589,fake
02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,40.0,0.355,14.125502951057948,4.6358755670336755,0.02272311575247282,0.5499098294901026,0.020864695668153996,0.426763973065785,fake
02_15__exit_phone_room__I8G2LWD1.mp4,nan,nan,nan,nan,nan,nan,0.005926108810984131,0.42735703928130014,fake
02_15__exit_phone_room__MZWH8ATN.mp4,nan,nan,nan,nan,nan,nan,0.007221181328142328,0.4068051959787096,fake
02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,30.0,0.179,4.1795190637722675,2.113972089047392,0.016801406090880842,0.5948330268072745,0.019626597890497317,0.4239655009337834,fake
02_15__secret_conversation__MZWH8ATN.mp4,nan,nan,nan,nan,nan,nan,0.5,nan,fake
02_15__outside_talking_pan_laughing__SB6PMCO0.mp4,50.0,0.554,1.2725556585614297,3.2395701010200435,0.024599146767322402,0.5870783649186189,0.02437576766325427,0.4137456310646875,fake
02_15__talking_angry_couch__HTG660F8.mp4,40.0,0.933,4.444435000460868,0.43330367327600366,0.01826994294337827,0.190208474134111,0.002724607483417328,0.49916192463466097,fake
02_15__talking_against_wall__HTG660F8.mp4,90.0,0.526,0.6065084013170834,0.6192661861399009,0.0026286636095076894,0.7164909494415408,0.1581525398152215,0.4151491607938494,fake
02_15__walk_down_hall_angry__TN2CWM3K.mp4,nan,nan,nan,nan,nan,nan,0.004848039630035471,0.4437228207077299,fake
02_15__talking_angry_couch__I8G2LWD1.mp4,30.0,0.333,1.512466071336869,0.1327503447149427,0.01823762335133093,0.18232071721881457,0.003013834099484874,0.486056278858866,fake
02_15__walking_and_outside_surprised__HTG660F8.mp4,30.0,0.0,0.9766475402773248,1.0119965757154723,0.010785167659260736,0.784468762526243,0.015697926590551754,0.6757502257823944,fake
02_15__walking_and_outside_surprised__I8G2LWD1.mp4,20.0,0.0,0.8219721270695701,1.0175589429663268,0.011712657239102846,0.7854621197719136,0.020179279331517006,0.6875972960676465,fake
02_18__exit_phone_room__OXMEEFUQ.mp4,nan,nan,nan,nan,nan,nan,0.00508469354826957,0.4218287936278752,fake
02_15__walking_and_outside_surprised__MZWH8ATN.mp4,20.0,0.0,0.8477885759305903,1.0169660855426834,0.011222957521415292,0.7849027780329726,0.014140612429140933,0.6772179177829197,fake
02_18__outside_talking_pan_laughing__OXMEEFUQ.mp4,20.0,0.0,4.449843613026436,3.412989567184661,0.017557248107944918,0.5210796257125301,0.024896058935805092,0.417855224439076,fake
02_18__walking_down_street_outside_angry__21JTDDEL.mp4,0.0,0.0,nan,nan,0.0023667976963141694,0.5917247293413083,0.00726419675629586,0.4321384621517999,fake
02_21__kitchen_pan__Z0XHPQAR.mp4,10.0,0.0,12.366892898093514,3.43072658813896,0.009774454033171174,0.23544344627504757,0.016832542917524864,0.523380635040147,fake
02_21__talking_angry_couch__Z0XHPQAR.mp4,60.0,1.058,20.550980114987503,0.9689353563949334,0.019803709438928375,0.18175471445735106,0.0026374499180487226,0.4987820301737104,fake
02_25__talking_against_wall__Z7FQ69VP.mp4,60.0,0.959,0.565343481456719,1.5505666024489835,0.0037141898001569495,0.715971724493752,0.2852230817079544,0.3927723914384842,fake
02_27__hugging_happy__GVFLSZD5.mp4,30.0,0.68,10.666150018765274,8.05534549851463,0.007987590880282166,0.03124921132909327,0.024876331478091224,0.42926224214690073,fake
02_27__walk_down_hall_angry__78M8S6M6.mp4,nan,nan,nan,nan,nan,nan,0.005077065804341275,0.44848425473485676,fake
03_01__walking_and_outside_surprised__JZUXXFRB.mp4,20.0,0.0,78.45900400350327,5.404362863387336,0.019631677971947342,0.2843236922898285,0.0442410383506545,0.4704320175307138,fake
03_04__outside_talking_pan_laughing__T04P6ELC.mp4,40.0,0.255,nan,nan,0.025380822366646568,0.692856951672614,0.043450772928606184,0.36689298280647825,fake
03_04__talking_angry_couch__T04P6ELC.mp4,120.0,0.894,1.8843102444700381,6.0197633562766075,0.007997906810312549,0.15040410800444118,0.007722561472162072,0.402080305985042,fake
03_06__meeting_serious__83ABVHC3.mp4,nan,nan,nan,nan,nan,nan,0.0023914355759708478,0.5882089116743633,fake
03_06__podium_speech_happy__83ABVHC3.mp4,20.0,0.0,3.6271516330202465,2.487306338077655,0.009983105054660822,0.7085680459045808,0.0062075655441731215,0.41784179636410307,fake
03_07__hugging_happy__BKLOCI1M.mp4,60.0,0.73,39.799998418844254,16.82392673023325,0.009104566075793845,0.07965257346737238,0.06784138003630298,0.340481589947428,fake
03_07__walk_down_hall_angry__6PHZRQ4H.mp4,nan,nan,nan,nan,nan,nan,0.02707826386072806,0.3604716339281627,fake
03_07__walk_down_hall_angry__IFSURI9X.mp4,nan,nan,nan,nan,nan,nan,0.022529985456328307,0.3566539479153497,fake
03_07__walking_outside_cafe_disgusted__CDSNLDQ8.mp4,20.0,0.0,0.20457606354654417,2.6724724919726603,0.009179568550672399,0.42346586747929094,0.024479052384517024,0.43920426283563885,fake
03_07__walking_down_indoor_hall_disgust__PWXXULHR.mp4,50.0,0.615,nan,nan,nan,nan,0.0505322662897275,0.38862043619155884,fake
03_07__walking_outside_cafe_disgusted__IFSURI9X.mp4,20.0,0.0,0.18320385548436027,0.22942564982243754,0.014753066654236065,0.39096641469200194,0.017849637411667833,0.440468179328101,fake
03_07__walking_outside_cafe_disgusted__PWXXULHR.mp4,20.0,0.0,nan,nan,nan,nan,0.0100130255699956,0.45102053242070334,fake
03_09__outside_talking_still_laughing__RCETIXYL.mp4,nan,nan,nan,nan,nan,nan,0.017465390364772508,0.39997401194913046,fake
03_11__exit_phone_room__P08VGHTA.mp4,0.0,0.0,nan,nan,nan,nan,0.010604576440528035,0.40255958267620634,fake
03_09__secret_conversation__RCETIXYL.mp4,nan,nan,nan,nan,nan,nan,0.005324429017491639,0.49902361418519703,fake
03_13__kitchen_pan__GBYWJW06.mp4,20.0,0.0,3.9770356836844383,0.19865743719346882,0.01021395999005746,0.02148311918448244,0.011663973231666855,0.4413813033274242,fake
03_11__talking_against_wall__P08VGHTA.mp4,30.0,0.28,0.055896964432390964,2.6904223351237087,0.00948421150005248,0.6134227238725641,0.2065317683986255,0.3128682332379477,fake
03_13__meeting_serious__GBYWJW06.mp4,nan,nan,nan,nan,nan,nan,0.002382546553105515,0.584824970790318,fake
03_13__meeting_serious__T3MZOI8X.mp4,10.0,0.0,nan,nan,nan,nan,0.0025840918949273017,0.5633225951875959,fake
03_13__outside_talking_still_laughing__GBYWJW06.mp4,nan,nan,nan,nan,nan,nan,0.01669217466509768,0.3993126388107027,fake
03_14__podium_speech_happy__Q9NSXM88.mp4,10.0,0.0,4.719987521167579,2.431359995118549,0.009767293099092161,0.6854622410085981,0.00489140282817451,0.4229253636939185,fake
03_14__walk_down_hall_angry__P1L5PF4I.mp4,nan,nan,nan,nan,nan,nan,0.01772594721322613,0.37127859251839773,fake
03_14__talking_against_wall__ZC2KYASW.mp4,40.0,0.289,0.232140232444534,0.715156668975919,0.008525848580890864,0.5918518103297016,0.2531731735382761,0.2830306206430708,fake
03_14__walking_down_street_outside_angry__H0VQHGS3.mp4,0.0,0.0,nan,nan,nan,nan,0.006185744140696313,0.43284587987831663,fake
03_15__kitchen_pan__AIOM1U5V.mp4,20.0,0.0,3.0317727222190918,0.5754070052443275,0.009631230130571836,0.011936139203117195,0.007268833877917912,0.47579108817236765,fake
03_15__kitchen_pan__DNUJD8M2.mp4,40.0,0.371,3.327135621890967,1.2408034618636965,0.010417320950421307,0.011987120893700373,0.007567316642962396,0.47553221242768423,fake
03_15__outside_talking_pan_laughing__Y11NT1YX.mp4,10.0,0.0,nan,nan,0.02455915549096754,0.7264260971493436,0.042386397503183355,0.3677224623305457,fake
03_15__outside_talking_still_laughing__DNUJD8M2.mp4,0.0,0.0,nan,nan,nan,nan,0.014875942442033972,0.3931395709514618,fake
03_15__podium_speech_happy__DG8ITQO3.mp4,20.0,0.0,5.873055443114602,0.7387933885447006,0.009372025916870454,0.6548271359861138,0.0059346381624761435,0.4060599420751844,fake
03_18__walking_outside_cafe_disgusted__22UBC0BS.mp4,30.0,0.165,nan,nan,0.0027453104739993627,0.41335988347415176,0.011129084334243089,0.4409638238804681,fake
03_18__walking_and_outside_surprised__8HNSXOBW.mp4,60.0,0.353,286.35793011599065,12.945473694729433,0.018301244749017388,0.2692799130208236,0.07653682848571666,0.4538958008800234,fake
03_21__exit_phone_room__YCSEBZO4.mp4,20.0,0.0,nan,nan,nan,nan,0.008620524737385235,0.39677303603717257,fake
03_21__kitchen_pan__YCSEBZO4.mp4,20.0,0.0,5.302715318450289,2.1397077635536954,0.008749834960566213,0.013604026611628343,0.0042080068420286155,0.49328942596912384,fake
03_21__meeting_serious__V53E3RVB.mp4,nan,nan,nan,nan,nan,nan,0.0022389505091788514,0.5572017175810677,fake
03_21__secret_conversation__YCSEBZO4.mp4,nan,nan,nan,nan,nan,nan,0.0038001205206715633,0.5093220004013607,fake
03_26__kitchen_pan__WBSXBL82.mp4,40.0,0.505,8.521867480303644,0.639777876914936,0.010473650458522417,0.02137388094138215,0.010379984758661262,0.4623575061559677,fake
03_26__kitchen_still__WBSXBL82.mp4,0.0,0.0,2.9502912725095998,0.7416424931344706,0.011143282391414685,0.02474838863270838,0.02178464675255652,0.3651403614452907,fake
03_26__talking_against_wall__WBSXBL82.mp4,10.0,0.0,0.1000587794427823,0.4775912928247171,0.005222666932005981,0.59032850410634,0.28599134406873156,0.2910783886909485,fake
03_27__walk_down_hall_angry__IL675GCI.mp4,nan,nan,nan,nan,nan,nan,0.017846164010864283,0.37074896693229675,fake
03_27__walking_down_indoor_hall_disgust__IL675GCI.mp4,50.0,0.52,nan,nan,nan,nan,0.01147060643415898,0.3957792967557907,fake
04_01__exit_phone_room__0XUW13RW.mp4,10.0,0.0,5.071472409968466,1.7825848634414367,nan,nan,0.046319571523261924,0.34881922389779774,fake
04_01__outside_talking_still_laughing__0XUW13RW.mp4,nan,nan,nan,nan,nan,nan,0.03182245302014053,0.3699384310415813,fake
04_01__kitchen_still__6I623VU9.mp4,50.0,0.33,2.4989412099247548,3.4677213368983524,0.0034641196762624327,0.2322976830420886,0.00880318638935153,0.508296570607594,fake
04_01__outside_talking_still_laughing__6I623VU9.mp4,nan,nan,nan,nan,nan,nan,0.024407892720773816,0.39596521854400635,fake
04_01__secret_conversation__6I623VU9.mp4,50.0,0.237,nan,nan,nan,nan,0.0013533649596086303,0.5610435307025909,fake
04_07__exit_phone_room__ITC0C48B.mp4,0.0,0.0,0.1076843478924974,0.062446421253134723,0.0009655043630243303,0.7702131550377539,0.10318332518051777,0.3245580345392227,fake
04_06__kitchen_still__ZK95PQDE.mp4,40.0,0.424,4.971190089625941,6.375019235049335,0.004598717072353227,0.2253390958930124,0.008271552185760811,0.5345526997532163,fake
04_07__kitchen_pan__XRK7FGZX.mp4,40.0,0.785,1.685193844927846,0.8084066941182176,0.021061519478883364,0.23233364589185848,0.020717528282797763,0.513993861419814,fake
04_12__walking_down_street_outside_angry__96TQKDFJ.mp4,nan,nan,nan,nan,nan,nan,0.03522239351877943,0.4277671490396772,fake
04_13__podium_speech_happy__00T3UYOR.mp4,20.0,0.0,0.09697488638671818,1.563040727313098,0.0043068275960886,0.8055915667148149,0.004818008447598133,0.445002664412771,fake
04_13__secret_conversation__00T3UYOR.mp4,50.0,0.443,nan,nan,nan,nan,0.001559339657043373,0.5424938393490655,fake
04_13__walking_down_street_outside_angry__00T3UYOR.mp4,nan,nan,nan,nan,nan,nan,0.04875695757800713,0.40855778753757477,fake
04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,nan,nan,nan,nan,nan,nan,0.02740348651838888,0.3565659544297627,fake
04_18__kitchen_still__NAXINA1N.mp4,20.0,0.0,5.35855974077238,8.097183216950034,0.0031100447980218888,0.25308951787069567,0.0074749588301139215,0.5529759398528508,fake
04_21__walking_down_street_outside_angry__5Y31RZP8.mp4,nan,nan,nan,nan,nan,nan,0.023129933580224003,0.4320890839610781,fake
04_26__outside_talking_still_laughing__WX836VLY.mp4,nan,nan,nan,nan,nan,nan,0.035478940699249506,0.39632738062313627,fake
05_08__talking_against_wall__PRBCE28Z.mp4,40.0,0.506,0.5031808728825461,0.8324372052907173,0.008888000583223823,0.8603871117561539,0.6151731014251709,0.4742496588400432,fake
05_16__exit_phone_room__B62WCGUN.mp4,nan,nan,1.422327015147223,1.2371438850814553,nan,nan,0.003551973445740129,0.42459758690425325,fake
05_16__walk_down_hall_angry__OSXCUOHX.mp4,nan,nan,nan,nan,nan,nan,0.0024008303132307318,0.48183928430080414,fake
05_16__walk_down_hall_angry__U9WZI5LK.mp4,nan,nan,nan,nan,nan,nan,0.0027773651651971576,0.4798359381301062,fake
05_17__hugging_happy__YTJYYDO9.mp4,70.0,0.658,9.520098000920417,14.322816582969887,0.029536326244971385,0.07864832617272435,0.02328212860239936,0.449721451316561,fake
05_17__walking_down_street_outside_angry__M3H96PDQ.mp4,0.0,0.0,nan,nan,nan,nan,0.0010210947652272548,0.5883825038160596,fake
05_28__exit_phone_room__U9LRLJ6N.mp4,nan,nan,1.5883767843476235,0.28985508386787323,nan,nan,0.003023376366140188,0.44300462944167,fake
05_28__kitchen_still__W3J028UG.mp4,50.0,0.619,0.5142281519911922,7.431787869408555,0.0031505649789077914,0.4560134192865088,0.00938108833673011,0.5401957162788936,fake
06_02__podium_speech_happy__N8OSN8P6.mp4,60.0,0.371,4.940866466264349,7.274652479117638,0.015459191700297503,0.512777567516376,0.033599930349737406,0.41975549714905874,fake
06_02__walk_down_hall_angry__37DH75GQ.mp4,nan,nan,nan,nan,nan,nan,0.04547984592084374,0.34711627449308124,fake
06_03__talking_against_wall__4I8LRXWF.mp4,90.0,0.708,3.8474070916230736,1.3444701845703537,0.011671791255027663,0.48762256127687326,0.7121741239513669,0.40197531240327017,fake
06_04__outside_talking_still_laughing__ZK95PQDE.mp4,nan,nan,nan,nan,nan,nan,0.004119130446010136,0.45579580324036734,fake
06_07__exit_phone_room__NMGYPBXE.mp4,20.0,0.0,0.5032820465846346,0.1884268150181107,0.0025071859826573113,0.6933788979067005,0.02187169303319284,0.3844676379646574,fake
06_04__walking_outside_cafe_disgusted__ZK95PQDE.mp4,0.0,0.0,10.7487182220648,0.7569139837788654,0.016431634348285686,0.6704112266531,0.07293598340558154,0.33497628782476696,fake
06_07__walking_down_street_outside_angry__NMGYPBXE.mp4,nan,nan,nan,nan,nan,nan,0.0014101822868854339,0.4963151940277645,fake
06_07__kitchen_pan__NMGYPBXE.mp4,80.0,0.485,4.0858917845847635,1.4518838198428108,0.019287290999885437,0.10655813951813503,0.018341243899028217,0.4729133205754416,fake
06_11__walking_outside_cafe_disgusted__MX659QU8.mp4,30.0,0.037,7.324741688085549,2.1069838174952635,0.002283414464474045,0.69530435784391,0.07580550826553788,0.3274456688335964,fake
06_12__outside_talking_pan_laughing__3K21NFNM.mp4,0.0,0.0,7.053719045766343,0.8202571385935229,0.028942111757253752,0.3348956755077417,0.019653561641462147,0.4138849398919514,fake
06_12__podium_speech_happy__0VR4Y891.mp4,20.0,0.0,6.197272945946661,5.845464586065117,0.017374441184730187,0.5209243747280753,0.02693236491177231,0.42351893867765156,fake
06_12__podium_speech_happy__3K21NFNM.mp4,50.0,0.452,10.966415647340199,6.882337587646195,0.01567975317139737,0.5251372026062713,0.03249243542086333,0.40611317328044344,fake
06_14__outside_talking_pan_laughing__8U9ULZDT.mp4,10.0,0.0,1.3529907662723886,0.5878562921944221,0.008628270998625053,0.3627672747725748,0.024646367777937224,0.3893497564962932,fake
06_14__walking_down_indoor_hall_disgust__8U9ULZDT.mp4,60.0,0.4,33.21286303286677,1.798785113904397,0.027058706743716382,0.23496534873023733,0.18695152683981828,0.31271935786519733,fake
06_14__walking_and_outside_surprised__8U9ULZDT.mp4,30.0,0.479,nan,nan,nan,nan,0.08206016437283584,0.4910732422556196,fake
06_15__exit_phone_room__QRCD27P8.mp4,0.0,0.0,0.5271122095540071,0.12481778458181868,0.002233110150921041,0.6552907810061831,0.01917538941571755,0.35594634073121206,fake
06_15__outside_talking_still_laughing__QRCD27P8.mp4,nan,nan,nan,nan,nan,nan,0.004723485218294497,0.4442189016512462,fake
06_18__outside_talking_pan_laughing__DEA1TCLN.mp4,30.0,0.732,1.8444144814974475,1.1787709396026445,0.005765959563211022,0.3490663992790936,0.031378273270092905,0.38229858023779734,fake
06_15__walking_and_outside_surprised__QRCD27P8.mp4,40.0,0.569,nan,nan,0.013173679874056371,0.5599762743485943,0.12337147524314267,0.4738511975322451,fake
06_18__outside_talking_still_laughing__M36D0OJT.mp4,nan,nan,nan,nan,nan,nan,0.0033198095708420233,0.47337683609553743,fake
06_18__podium_speech_happy__DEA1TCLN.mp4,40.0,0.456,3.7925577099606462,11.63159114821435,0.015460995054687529,0.5127880826584391,0.025992354112012044,0.4143997005053929,fake
06_18__walk_down_hall_angry__LH0KWJKM.mp4,nan,nan,nan,nan,nan,nan,0.02703857877557831,0.36035203082220896,fake
06_20__kitchen_pan__6SUW7063.mp4,50.0,0.378,2.8441084334998954,2.3592527129342047,0.018551350625952114,0.023507190603419416,0.01510513897353251,0.5414785487311227,fake
06_25__outside_talking_pan_laughing__MI9BDQ7M.mp4,10.0,0.0,1.9991143444145913,0.9633209157244541,0.009311512205066022,0.3511237507547692,0.02465241013227829,0.4183918237686157,fake
06_25__talking_angry_couch__MI9BDQ7M.mp4,50.0,0.328,0.9196381327776101,15.76335243273818,0.02177918672843869,0.02335030178837598,0.008202945314613836,0.5401740797928402,fake
06_25__walking_and_outside_surprised__MI9BDQ7M.mp4,30.0,0.704,nan,nan,0.01529694626601745,0.5693936762426215,0.192844346099134,0.49175938751016346,fake
06_26__kitchen_pan__L5BVR5L9.mp4,40.0,0.52,0.5656614758190328,4.4194107435402605,0.017822762322178685,0.09760172306383481,0.013571035316480058,0.49885799416473936,fake
06_27__talking_angry_couch__JOG5PB18.mp4,30.0,0.692,1.439743386472829,28.691372661222655,0.02693495169488575,0.01770761190944347,0.007994930717229311,0.5108474727187838,fake
06_26__kitchen_still__L5BVR5L9.mp4,70.0,0.669,2.6798111163478877,13.994386667705923,0.020120353207641318,0.0028994052841163323,0.016593980004212687,0.5346604415348598,fake
07_02__talking_angry_couch__1H07DFQJ.mp4,40.0,0.757,2.948519264663283,6.876690904633178,nan,nan,0.002551773891484897,0.5754852848393577,fake
06_27__walking_and_outside_surprised__O7L5Z9U8.mp4,50.0,0.619,nan,nan,nan,nan,0.12928560116727436,0.4839403118406023,fake
07_02__walking_down_street_outside_angry__O4SXNLRL.mp4,nan,nan,nan,nan,nan,nan,0.008195089143035668,0.4488789971385683,fake
07_03__hugging_happy__7NGMD8FT.mp4,70.0,0.531,11.348241007966411,27.84454493772479,0.0263802344065974,0.005246170637934701,0.039398435702813525,0.4382361514227731,fake
07_03__outside_talking_pan_laughing__IFSURI9X.mp4,nan,nan,nan,nan,nan,nan,0.025752127370131866,0.41539445519447327,fake
07_03__podium_speech_happy__6PHZRQ4H.mp4,40.0,0.13,nan,nan,nan,nan,0.01368206790565247,0.49199969853673664,fake
07_03__secret_conversation__IFSURI9X.mp4,0.0,0.0,nan,nan,nan,nan,0.0018400589989531519,0.5380075063024249,fake
07_03__walking_outside_cafe_disgusted__F0YYEA5W.mp4,10.0,0.0,3.0974036729608034,1.3054512973735355,nan,nan,0.011258903558232955,0.3768180183001927,fake
07_03__talking_angry_couch__WPT3Z2KN.mp4,20.0,0.0,1.5721859537070466,8.226549337989749,nan,nan,0.00193131370386774,0.6020900479384831,fake
07_06__kitchen_pan__NMGYPBXE.mp4,80.0,0.558,22.170165028255457,10.631257708152987,0.004993817095278264,0.039342460499043254,0.0028471586951387246,0.5400530632053103,fake
07_06__outside_talking_still_laughing__NMGYPBXE.mp4,nan,nan,21.44698285715473,16.175392673574272,nan,nan,0.026202123753526912,0.42427937047822134,fake
07_06__walking_down_street_outside_angry__NMGYPBXE.mp4,nan,nan,nan,nan,nan,nan,0.009270157681645028,0.4448471984692982,fake
07_09__outside_talking_still_laughing__N9CWME71.mp4,nan,nan,nan,nan,nan,nan,0.017980289994738996,0.42701718849795206,fake
07_09__walk_down_hall_angry__N9CWME71.mp4,nan,nan,nan,nan,nan,nan,0.001541039440780878,0.5186744098152433,fake
07_13__walking_outside_cafe_disgusted__RVQCPCJF.mp4,20.0,0.0,0.26020338764782247,12.08776259080367,0.004218359336037121,0.7409279692788033,0.016532779754405574,0.41693378346306936,fake
07_12__outside_talking_still_laughing__0VN0A2T3.mp4,40.0,0.0,7.1397401906133195,3.4230626280849528,nan,nan,0.014626755246094294,0.42083693189280375,fake
07_14__exit_phone_room__P9QFO50U.mp4,0.0,0.0,1.2508275625691097,1.8999784125141943,0.003548824409229033,0.7229366858182581,0.005488981081206086,0.4947475812264851,fake
07_14__talking_against_wall__P9QFO50U.mp4,50.0,0.397,5.308938053562804,3.2161077858806766,0.005760106004218476,0.15280649645858907,0.5233298029218402,0.38471647032669615,fake
07_15__hugging_happy__9Z2MLKVX.mp4,60.0,0.694,15.960477947058202,25.391962572273947,0.028942137390742924,0.0,0.061357864078932574,0.4347622011389051,fake
07_20__outside_talking_pan_laughing__KV6Q7D6C.mp4,30.0,0.397,nan,nan,nan,nan,0.02095318164875997,0.4178161067622049,fake
07_20__talking_against_wall__KV6Q7D6C.mp4,40.0,0.506,5.40824327767315,4.355263517266845,0.010400100674251291,0.15433698938718526,0.5648145526647568,0.3964913615158626,fake
07_21__exit_phone_room__K7KXUHMU.mp4,0.0,0.0,0.4990116969709365,1.0640899708871434,0.004772598264690581,0.6253053847404862,0.005199353368620255,0.487684394632067,fake
07_21__outside_talking_still_laughing__K7KXUHMU.mp4,nan,nan,19.68028075338923,7.460909323675487,nan,nan,0.010455260423311432,0.4735031532389777,fake
07_21__talking_against_wall__MKU99DVX.mp4,40.0,0.0,3.6750016791115105,2.70990327444537,0.003417229930013975,0.17327087186964882,0.4943010040691921,0.3954768606594631,fake
07_25__walk_down_hall_angry__PAE9HCA8.mp4,nan,nan,nan,nan,nan,nan,0.0009085203024109692,0.5503676576273782,fake
07_26__walk_down_hall_angry__FGNGC2GT.mp4,nan,nan,nan,nan,nan,nan,0.002839226886862889,0.4876105104173933,fake
